7.600000000000000000e+01 7.599999330592140723e+01 6.525037252575570434e+00 2.357369319137617936e+00 9.030891981186902839e+00 4.859226793457068538e+00
7.700000000000000000e+01 7.699999321784143547e+01 6.565061651004242549e+00 2.323209267812358814e+00 9.137820575031296855e+00 4.930048946317223901e+00
7.800000000000000000e+01 7.799999312976144950e+01 6.636685679832332596e+00 2.353410025321616139e+00 9.215701985492721349e+00 4.998785014693922335e+00
7.900000000000000000e+01 7.899999304168146352e+01 6.650619199966835815e+00 2.307662852828630928e+00 9.250032621867774196e+00 5.041189937457980719e+00
8.000000000000000000e+01 7.999999295360149176e+01 6.688730689868152446e+00 2.314713907564575290e+00 9.279636098297212143e+00 5.083481758758366276e+00
8.100000000000000000e+01 8.099999286552150579e+01 6.701382263219210600e+00 2.334442055054128051e+00 9.279603801545423636e+00 5.255045040748711926e+00
8.200000000000000000e+01 8.199999277744151982e+01 6.685782272066034260e+00 2.364052727662754094e+00 9.170630004101848698e+00 5.310197602304129738e+00
8.300000000000000000e+01 8.299999268936154806e+01 6.685847525083193688e+00 2.352200912976932567e+00 9.140053148565813856e+00 5.446009891211676113e+00
8.400000000000000000e+01 8.399999260128156209e+01 6.687647657542710178e+00 2.360235230554755592e+00 9.195208762216566356e+00 5.472271643287108134e+00
8.500000000000000000e+01 8.499999251320157612e+01 6.746247279451536016e+00 2.357867364440152436e+00 9.268729599340440828e+00 5.502309874418932267e+00
8.600000000000000000e+01 8.599999242512160436e+01 6.786743876444684354e+00 2.396602296229204399e+00 9.312717290766606482e+00 5.645114795835215027e+00
8.700000000000000000e+01 8.699999233704161838e+01 6.783925901151435234e+00 2.387247021483330123e+00 9.259598255333740369e+00 5.690661230492747080e+00
8.800000000000000000e+01 8.799999224896163241e+01 6.773143620906324713e+00 2.371026587695145071e+00 9.160206818977867371e+00 5.681836474406773974e+00
8.900000000000000000e+01 8.899999216088166065e+01 6.817168200931678079e+00 2.375957453592739022e+00 9.233946794866765728e+00 5.703382124174983581e+00
9.000000000000000000e+01 8.999999207280167468e+01 6.826463782388086265e+00 2.386536697227575221e+00 9.309151905133974836e+00 5.779449314727124865e+00
9.100000000000000000e+01 9.099999198472168871e+01 6.854406607877209012e+00 2.400982565274510261e+00 9.282972883383740381e+00 5.827133625063216193e+00
9.200000000000000000e+01 9.199999189664170274e+01 6.817341425577046365e+00 2.380926653098074830e+00 9.188731086081553201e+00 5.858093185005412096e+00
9.300000000000000000e+01 9.299999180856173098e+01 6.834995614820118526e+00 2.382908932076094555e+00 9.223806963442184426e+00 5.849533189801495503e+00
9.400000000000000000e+01 9.399999172048174501e+01 6.817899207105902804e+00 2.384483423532404167e+00 9.231935996832040914e+00 5.726957011658257102e+00
9.500000000000000000e+01 9.499999163240175903e+01 6.804212324345754404e+00 2.381568139055406430e+00 9.195758960628152678e+00 5.795214361058803831e+00
9.600000000000000000e+01 9.599999154432178727e+01 6.807987888216310068e+00 2.421107505614354505e+00 9.147269801970132619e+00 5.815888718998650120e+00
9.700000000000000000e+01 9.699999145624180130e+01 6.821205471988682767e+00 2.411340873173558386e+00 9.131611559041953541e+00 5.832880880079663655e+00
9.800000000000000000e+01 9.799999136816181533e+01 6.820323407466480248e+00 2.414391071953558843e+00 9.162042761526342005e+00 5.857959823180101111e+00
